,Start,End,Speaker,Text
1059,1:39:06,1:39:10,SPEAKER 3," I mean, you shouldn't have so many people that misunderstand the fact. "
1060,1:39:11,1:39:13,SPEAKER 8, That although there may be a debt ceiling.
1061,1:39:14,1:39:16,SPEAKER 3, It's going to get changed.
1062,1:39:17,1:39:18,SPEAKER 8, Although there's a $250
1063,1:39:18,1:39:20,BUFFETT,",000 limit on FDIC. "
1064,1:39:20,1:39:20,SPEAKER 5, The FDIC.
1065,1:39:21,1:39:28,BUFFETT, The U.S.  government and American public have no interest in having a  bank fail and have deposits.  Actually lost by people.
1066,1:39:38,1:39:42,SPEAKER 1, Warren also took his shots at First Republic.  It's management team and how they ran their business.
1067,1:39:44,1:39:50,SPEAKER 3," You'll have to have a punishment for the people that do the wrong thing.  And if you take First Republic, for example, you could look at their 10 K and you could see that they were offering.  Non-government guaranteed mortgages to.  And jumble amounts at fixed rates. "
1068,1:40:12,1:40:15,BUFFETT, Sometimes for 10 years before they changed the floating.  And that's a crazy proposition.
1069,1:40:19,1:40:20,SPEAKER 8, If it's to the advantage of the bank.
1070,1:40:20,1:40:25,BUFFETT," They get it.  They get the guy coming in and says,  I'll read for financial one and a half percent and then one percent. And if it's that's the advantage the other way."
1071,1:40:32,1:40:32,SPEAKER 1, The  fellow keeps it out of 10 years.
1072,1:40:34,1:40:36,SPEAKER 5, You don't give options like that.
1073,1:40:36,1:40:36,SPEAKER 1, But.
1074,1:40:37,1:40:37,SPEAKER 6, But  that's what First Republic was doing.
1075,1:40:40,1:40:41,BUFFETT, It was plain sight.  And the world ignored it till it blew up.
0,0:00:00,0:00:01,SPEAKER 1," Yeah, it is. "
1,0:00:01,0:00:01,SPEAKER 4, Yeah.
2,0:00:03,0:00:03,SPEAKER 2," Okay, Becky. "
3,0:00:04,0:00:24,SPEAKER 1," This question comes from David Cass,  who is a professor at the Business School at University of Maryland.  He says, at last year's annual meeting,  Warren mentioned that Berkshire had taken a large  stake in Activision Blizzard as a merger arbitrage play.  Since the UK regulator has blocked its acquisition by Microsoft,  his Berkshire reduced or sold  its stake. "
4,0:00:24,0:00:36,BUFFETT," Well, I think in terms of what we do with stocks,  we don't give information except when required,  which is in the 13th after what are we filed.  And there's some, there's certain things you can actually figure out by looking at our 10 or 10 Q, which we followed this morning, but you have to look pretty hard."
5,0:00:49,0:00:51,SPEAKER 8, But I would say this.
6,0:00:54,0:00:57,BUFFETT, I think Microsoft has been remarkably.
7,0:00:58,0:01:39,SPEAKER 8," What's the word?  Willing to cooperate with governing bodies and I mean,  they want to do the deal and they met the opposition.  It seems to me more than halfway, but.  That doesn't mean that it gets done if.  I've given country in this case, the UK.  Wants to block it.  They're in a better position to block it than the United States,  but just the way the world works."
8,0:01:44,0:01:47,SPEAKER 8, That doesn't get solved by offering more money.
9,0:01:49,0:01:51,SPEAKER 4, I don't know how it.
10,0:01:52,0:01:53,BUFFETT, How it turns out.
11,0:01:54,0:01:58,SPEAKER 4," But if it doesn't go through,  I don't think it's through any."
12,0:02:00,0:02:04,SPEAKER 9, Any short coming by either Microsoft or Activision.
13,0:02:07,0:02:10,SPEAKER 7, Not everything that should happen does happen.
14,0:02:11,0:02:14,SPEAKER 4," Well, we weren't we ran into it when we. "
15,0:02:15,0:02:16,SPEAKER 7, When we bought.
16,0:02:17,0:02:17,SPEAKER 1, What  made the deal with Dominion energy.  18 months ago and that they let us buy.  A good bit of what we wanted to buy and then. And then.
17,0:02:29,0:02:33,SPEAKER 7," It was government in effect said.  You can't buy something else,  which I think we would have done a better job with them.  Anybody else did in which.  The states involved in our object to it,  which the customers didn't object to it. "
18,0:02:44,0:02:47,SPEAKER 7, You don't take on the United States government.
19,0:02:47,0:02:47,SPEAKER 1," You know, and. "
20,0:02:49,0:02:50,SPEAKER 9, You try and figure out things that.
21,0:02:51,0:02:53,SPEAKER 7, That you won't have a problem with.
22,0:02:54,0:03:04,SPEAKER 7," I think in that case,  the US government made a mistake.  I think the British government's making a mistake in this case, but.  But that's that's life in the big city,  sure I would say."
23,0:03:06,0:03:12,SPEAKER 1, What we do will depend  on a lot of things.  Charlie.
24,0:03:14,0:03:16,SPEAKER 3," Well, I think.  But we do. "
25,0:03:20,0:03:23,SPEAKER 3, You kiss that one off beautifully.
26,0:03:27,0:03:30,BUFFETT," Okay, station 10. "
27,0:03:32,0:03:57,SPEAKER 1," Hi, Warren.  Hi, Charlie.  My name is Anderson Fuller and I'm from Avamport Nova Scotia in Canada.  And before I ask my question,  I just want to thank you for all you've done to give us insight into your minds as investors.  So for me, the most compelling takeaway from Berkshire is your guys's emphasis on and successful use of properly aligned incentives.  In my view, owning and leading a business has two central benefits. "
28,0:03:58,0:03:58,SPEAKER 2," First,  you directly benefit as the company goes through your equity in it.  And second,  you have autonomy.  Incentives for employees are a bit easier to understand,  such as offering benefits,  fair pay and creating a strong culture.  But I've always struggled to understand them at the highest level.  Even though you say Berkshire gives its managers significant flexibility,  it must be less than what they have when they were independent.  Additionally,  you would think passion and a willingness to sell would be inversely correlated.  So how exactly does Berkshire bridges gap and incentivize owners of its subsidiaries to give up these benefits to Berkshire?  Thank you."
29,0:04:34,0:04:40,SPEAKER 7," Well, we really hope to find is managers who love their business. "
30,0:04:42,0:04:47,SPEAKER 8, But don't.  Like a lot of what comes with it as a public company.
31,0:04:47,0:04:48,SPEAKER 1," I mean, if they have to spend. "
32,0:04:48,0:04:50,SPEAKER 9, A lot of time listening to people.
33,0:04:52,0:04:54,BUFFETT, Tell them what to do about this or that.  And they can't afford to irritate them.
34,0:04:57,0:05:01,SPEAKER 4, Or they have to go along with their trade  association because whatever they may call it.
35,0:05:07,0:05:09,SPEAKER 9, Because you don't want to look like a free rider.  And there's all kinds of things.
36,0:05:11,0:05:15,SPEAKER 8, Compromises that people have to make in most jobs.  And Charlie and I.
37,0:05:18,0:05:21,SPEAKER 7, Solve that problem.
38,0:05:21,0:05:23,BUFFETT, I had five bosses in my life.  And I liked all five of them. And two of them were just huge factors in making my life better.
39,0:05:32,0:05:34,SPEAKER 1, But I liked all five of them.  A couple of them are.
40,0:05:34,0:05:34,SPEAKER 4," You know,  some people there."
41,0:05:37,0:05:38,SPEAKER 1," GAC penny,  Cooper Smith,  you know, worth the seventy five since an hour.  I love. "
42,0:05:42,0:05:46,SPEAKER 7," I love working at pennies.  Well, I didn't love working at pennies. "
43,0:05:46,0:05:47,SPEAKER 4, But I love working.
44,0:05:49,0:05:50,SPEAKER 1, Cooper Smith and.
45,0:05:51,0:05:54,SPEAKER 7," And, you know, with seventy five cents an hour. "
46,0:05:54,0:05:58,SPEAKER 1," But I had to do  what they told me to do,  which was to sell men's shirts first and men's clothing and children's clothing and so on."
47,0:06:04,0:06:06,SPEAKER 7, I love working for the newspaper.  And I had a great manager when I was a nurse in Nebraska.
48,0:06:11,0:06:12,BUFFETT, Got to work for Ben Graham.
49,0:06:12,0:06:14,SPEAKER 1," I mean, everything worked out. "
50,0:06:16,0:06:22,SPEAKER 7, There's nothing like working for yourself.  And if you can't own a big company.
51,0:06:24,0:06:25,SPEAKER 1, Working at Berkshire Hathaway.
52,0:06:26,0:06:33,SPEAKER 7, We're running a company.  Is the closest thing you will get.
53,0:06:33,0:06:36,SPEAKER 1, You don't have to spend time.  You're not putting analysts.
54,0:06:36,0:06:39,SPEAKER 7, You probably have contempt for.
55,0:06:40,0:06:41,SPEAKER 1," In many cases,  you don't have to spend time with banks.  You know,  getting money and particularly in terrible times."
56,0:06:48,0:06:49,SPEAKER 9, There's all kinds of.
57,0:06:49,0:06:50,SPEAKER 8, You get a lot.  And the way of freedom.
58,0:06:53,0:06:55,SPEAKER 7, I would think would be meaningful.
59,0:06:56,0:06:57,SPEAKER 8, To me.  And it might be better if you own the whole place yourself.
60,0:07:00,0:07:01,SPEAKER 1, But maybe you've got siblings.
61,0:07:02,0:07:09,SPEAKER 1, Maybe there's a million reasons why.  You may not be able to achieve.  That.  Unless you sell.
62,0:07:11,0:07:12,SPEAKER 8, To Berkshire.
63,0:07:13,0:07:20,SPEAKER 7, That's easier probably if you have a family business where people want to go in different directions than it is with a public company.
64,0:07:21,0:07:24,SPEAKER 4, But.  There's still possibilities there.
65,0:07:24,0:07:24,SPEAKER 1, So that's.
66,0:07:25,0:07:25,SPEAKER 8, That's why.
67,0:07:27,0:07:33,SPEAKER 7, That's why I.  I think if I owned a public company.  And it was worth many.
68,0:07:33,0:07:33,SPEAKER 4, Right.
69,0:07:33,0:07:34,SPEAKER 8, Many billions of dollars.  And Berkshire Hathaway.  Wanted to buy it. And shareholders were willing to vote it.
70,0:07:46,0:07:50,BUFFETT, Considered the way I would feel about life.  But one thing I wouldn't want to retire at 65.
71,0:07:51,0:07:52,SPEAKER 7, I want to keep working.
72,0:07:54,0:07:57,SPEAKER 1, We.  We just.
73,0:07:58,0:08:01,SPEAKER 8, There's there are reasons to sell to Berkshire.
74,0:08:01,0:08:02,BUFFETT, Which Charlie and I.
75,0:08:02,0:08:04,SPEAKER 8, In certain positions.
76,0:08:04,0:08:06,BUFFETT, If we were on the other side would take the deal.
77,0:08:07,0:08:10,SPEAKER 4, But it isn't for everybody.
78,0:08:14,0:08:20,SPEAKER 3, I think we have a pretty good one.  We've been very lucky in.
79,0:08:21,0:08:22,SPEAKER 1, I  don't know.  It seems to be that most of the people who are going to end up the way we did.  They almost already know how to do it.
80,0:08:36,0:08:38,SPEAKER 9, Well the most important purchase.  And retrospect that we may have made.
81,0:08:41,0:08:45,SPEAKER 1, Was national and definitely not because specifically what it will want to do.  And Jack Ringwald controlled the company.
82,0:08:50,0:08:51,BUFFETT, I know him and liked him.
83,0:08:53,0:08:54,BUFFETT, He knew me.  And once a year.
84,0:08:57,0:08:57,SPEAKER 8, He'd get irritated.
85,0:09:01,0:09:03,SPEAKER 9, Nebraska Department insurance or so many would.
86,0:09:03,0:09:06,SPEAKER 1," Come, come around.  And it said they all. "
87,0:09:06,0:09:06,SPEAKER 9, Always came around.
88,0:09:07,0:09:09,BUFFETT, When the carbon racetrack was open.
89,0:09:09,0:09:09,SPEAKER 1, You know so they.
90,0:09:09,0:09:12,SPEAKER 4, I mean he had all these theories about why.
91,0:09:13,0:09:14,SPEAKER 1, Was a pain in the neck.
92,0:09:15,0:09:16,SPEAKER 4, To be regulated.  And I. And I.
93,0:09:19,0:09:19,BUFFETT, Told Charlie Hider.
94,0:09:20,0:09:21,SPEAKER 7, Next time.
95,0:09:22,0:09:23,BUFFETT, Jack is in that mood.
96,0:09:24,0:09:26,SPEAKER 8, Where he's ready to sell this because he's tired of.
97,0:09:26,0:09:27,SPEAKER 1, Well I'm with all these guys.   He sure find him.  And so.  Charlie called me one day and he says.  Jack is in the heat.  And I said.  Bring him.  Come over.  And we made a deal.
98,0:09:38,0:09:40,BUFFETT, Well that's why Jack sold.  And he was happy after he made the deal.  And I was happy after we made the deal.
99,0:09:44,0:09:45,SPEAKER 9, So there's a man that controlled the business.
100,0:09:46,0:09:47,SPEAKER 4, But just decided.
101,0:09:48,0:09:52,BUFFETT, These people didn't seem to bother him as much once they were my problem and not his.
102,0:09:53,0:09:54,SPEAKER 1, You just can't tell.
103,0:09:55,0:09:56,SPEAKER 7, One lightening strike.
104,0:09:58,0:10:01,BUFFETT, That didn't do magnificent things for us initially.
105,0:10:01,0:10:03,SPEAKER 8, But just look at what it led to.
106,0:10:03,0:10:03,SPEAKER 5, You know.  And then.
107,0:10:04,0:10:20,SPEAKER 1, So you never.  You know.  If you know.  If you know how you were going to get.  If you know how you're going to show all 18 holes.  It wasn't really fun playing.  You wouldn't get on the first tee.  I mean it's.  It's.  It's the.  It's the uncertainty.
108,0:10:20,0:10:21,SPEAKER 7, The fun of playing the game.
109,0:10:22,0:10:23,SPEAKER 9, The opponent's all kinds of things that.
110,0:10:24,0:10:25,SPEAKER 1, Make a game interesting.
111,0:10:26,0:10:27,SPEAKER 9, I think Charlie are.
112,0:10:28,0:10:30,SPEAKER 7, I are in the most interesting game in the world.
113,0:10:33,0:10:58,SPEAKER 1, Okay Becky.  Here's a question.  From Simon Withers in Perth in Western Australia.  It's been a long time since we've heard about C's candy and net jets.  Could you please give us an update on C's performance and when you project it will run out of places to open stores in the United States.  And could you also give us an overview of how net jets has performed since its acquisition.  And whether it's achieved the potential you saw at the time of that acquisition.
114,0:10:59,0:11:07,SPEAKER 7, With C's it hasn't been a question of opening stores we find out that we we've tried about with at this wonderful.
115,0:11:09,0:11:10,SPEAKER 9, Miranda doesn't travel.
116,0:11:11,0:11:11,SPEAKER 5, You know.
117,0:11:13,0:11:16,SPEAKER 1, The mistake.
118,0:11:17,0:11:18,SPEAKER 8, The actual product.
119,0:11:19,0:11:27,SPEAKER 1, The feelings people have about some things as we said before.  I mean it sometimes is.  It's limited to give them.  And want to help us.
120,0:11:28,0:11:28,SPEAKER 2," What you know.  And Martha sounds bad, and you ask them."
121,0:11:28,0:11:32,SPEAKER 4, Margaret is Doctor Pris all.  The huge rateы in Dallas Falls where.
122,0:11:32,0:11:39,BUFFETT, Maybe I maybe ten times the percentage per capita maybe that it has in Detroit or Boston.  And you say well how can that be with the product been around for century and people travel and you have national advertising and I'm not sure but I keep learning more as I watch different brands and Charlie and I are  economics were so good in California that we tried to in many cases the same experiment over and over again doesn't cost much the experiment.
123,0:12:03,0:12:16,SPEAKER 7, We tried everything in the world to the band brand to travel and we always think we were right for the first week and then we find out that that the  magic.
124,0:12:17,0:12:26,BUFFETT, We can we can beat any other candy store pretty much but there aren't any candy stores in the world because the world was changed so.   I  see is a 101 years now it has magic and it has limited magic. And sort of the adjacent West you can almost as gravitational almost and and then you get to the east and incidentally in the east people prefer dark chocolate to.
125,0:12:50,0:12:57,SPEAKER 7, The to milk chocolate in the West people for milk chocolate to dark the east things so miniatures and dark.
126,0:12:57,0:13:06,BUFFETT, I mean there's all kinds of crazy things in the world that consumers do but you want to keep observing it because you do learn a little.  And with Charlie and I'm.
127,0:13:06,0:13:09,SPEAKER 7, The the  temptation to keep trying things because the economics were so good if we succeeded.  So we tried various things and of course every man.  And I think you want to try to come along because they have one you know that it should work but it doesn't work.  So that's that's what makes it very interesting and yet just we we have really learned how to distinguish.
128,0:13:41,0:13:42,BUFFETT, Justifiably distinguish.
129,0:13:43,0:13:45,SPEAKER 8, A service.
130,0:13:47,0:13:52,SPEAKER 7, The people so that if you can.  You have to be very well to do.
131,0:13:53,0:13:54,SPEAKER 8, To use it.
132,0:13:55,0:13:57,SPEAKER 7, But if you're very well to do your in effect.
133,0:13:58,0:13:59,BUFFETT, Your spending your errors.
134,0:13:59,0:14:00,SPEAKER 1, Money.
135,0:14:01,0:14:10,SPEAKER 7, I mean it's what I told my analysts after she went from teaching to be worth.  Millions and millions of dollars and she came to see me.  She never been married.
136,0:14:10,0:14:17,SPEAKER 7, He said can I afford to buy this for a code in nineteen sixty or nine and I said Alice you weren't buying it.
137,0:14:17,0:14:20,BUFFETT, Your nieces and nephews are buying it because that's who you're leaving here.
138,0:14:20,0:14:20,SPEAKER 2, I mean it's not.  I'm big.  I'm not.  I've.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm not.  I'm.  I'm not.  I'm not.  I'm not.
139,0:15:21,0:15:24,BUFFETT, Flight over to Tokyo and we arrived in.
140,0:15:25,0:15:30,SPEAKER 7, Good shape and we spent a couple days there and we flew back and there's just nothing to it now.
141,0:15:30,0:15:32,SPEAKER 1, You can say well.
142,0:15:32,0:15:36,SPEAKER 7, You're getting sort of decked at all out in your old age but.
143,0:15:36,0:15:39,SPEAKER 1, Flight  money will go to.
144,0:15:40,0:15:41,BUFFETT, The lines are being low.
145,0:15:42,0:15:46,SPEAKER 7, Money will probably be 100 billion or more and I forget the flights.
146,0:15:46,0:15:48,SPEAKER 9, Please want me to spend a few bucks on myself.
147,0:15:49,0:15:53,BUFFETT, It all has to do with the last dollars that are spent by.
148,0:15:54,0:15:57,SPEAKER 9, Various points of peace which have plenty of problems finding things to do to make.
149,0:15:58,0:15:58,SPEAKER 1, Lots of sense.
150,0:15:58,0:15:58,SPEAKER 2, So.
151,0:15:59,0:16:01,SPEAKER 8, That just.
152,0:16:01,0:16:02,SPEAKER 4, There isn't any competitor.
153,0:16:03,0:16:03,SPEAKER 7, I mean we looked at.
154,0:16:04,0:16:05,SPEAKER 1, The other day.
155,0:16:07,0:16:07,SPEAKER 8, Weals up.
156,0:16:08,0:16:13,SPEAKER 1, Stock came out of ten dollars.  A couple years ago.
157,0:16:14,0:16:22,BUFFETT, Selling at forty eight cents the other day and they got twelve thousand six hundred people.  They've given a bill a billion dollars.
158,0:16:22,0:16:33,SPEAKER 7, A little over a billion dollars on prepaid prepaid cards where they.  Give them the money and they get a certain number of hours later on and.
159,0:16:33,0:16:35,SPEAKER 1, They don't.
160,0:16:36,0:16:43,SPEAKER 7, I think there's a good chance that some people are going to be very disappointed later on when they have money to.
161,0:16:43,0:16:47,SPEAKER 1, To that jet say.  They know well get.
162,0:16:48,0:16:58,SPEAKER 7, They'll get on the same planes with the same pilots.  As I am my family.  I've flown on since before we bought the company.
163,0:16:58,0:17:03,SPEAKER 9, So it's not it's not shaped by.  Wasn't the decision was shaped by some commercial.
164,0:17:05,0:17:05,SPEAKER 5, Uh.
165,0:17:05,0:17:06,SPEAKER 1, Object of.
166,0:17:07,0:17:10,SPEAKER 8, Couple years before.  I never heard of that.
167,0:17:10,0:17:10,SPEAKER 1, Yes.
168,0:17:10,0:17:18,SPEAKER 7, Frank Rooney mentioned it to me and.  I've watched share share immediately and we bought the company and.
169,0:17:21,0:17:22,SPEAKER 1, Every.  Well.
170,0:17:23,0:17:32,BUFFETT, My kids have to fight commercial sometimes but they sometimes they get to use hours too but.  I've never flown anything else and why would I.
171,0:17:32,0:17:35,SPEAKER 1, I mean it's.  It's.  It's the gold.  And.
172,0:17:37,0:17:39,SPEAKER 4, Nobody will.
173,0:17:40,0:17:42,SPEAKER 1, Match our fleet.  I mean if you got.
174,0:17:43,0:17:49,SPEAKER 7, Six hundred planes you've got them a lot more places in the United States than  anybody else will have theirs.
175,0:17:50,0:17:56,BUFFETT, I think with the second largest.  Coming to commercial our owners and our fleet's growing like I say.
176,0:17:58,0:18:05,SPEAKER 7, The year so.  It's a marvelous company and.  Adam Johnson has performed.
177,0:18:10,0:18:12,SPEAKER 7, You just can't believe what he's done.
178,0:18:14,0:18:21,SPEAKER 7, With the business and it was a tough model for a long time.  But he's brought a word is and we've got.
179,0:18:21,0:18:22,SPEAKER 8, We should.
180,0:18:23,0:18:25,SPEAKER 7, Have a wonderful company for.
181,0:18:25,0:18:28,SPEAKER 1, Forever.  Charlie.
182,0:18:31,0:18:36,SPEAKER 3, Well not just it's been remarkable.  You can argue that it's worth as much as any airline.
183,0:18:37,0:18:37,SPEAKER 2, No.
184,0:18:39,0:18:39,BUFFETT, It's so different.  And Charlie we had a hard time selling Charlie and that just membership.  And then we figured the way to get him.
185,0:18:48,0:18:50,SPEAKER 8, To buy a membership was to put a coach seat.
186,0:18:50,0:18:51,SPEAKER 1, In the.
187,0:18:51,0:18:52,SPEAKER 9, The fuselage.
188,0:18:53,0:18:56,SPEAKER 8, Not really knocked him off.
189,0:18:56,0:18:56,SPEAKER 2, I mean.
190,0:18:56,0:19:00,SPEAKER 8, I think he's the only one we saw on the basis of.
191,0:19:00,0:19:13,SPEAKER 3, I used to come to the virtue of annual meetings on coach from Los Angeles and it was full of rich.  Stockholders and they would clap when I came into the coach section.  I really like that.
192,0:19:14,0:19:26,SPEAKER 8, But I gotta tell you we some I corrupted about.
193,0:19:31,0:19:33,SPEAKER 8, He feels he kind of has to explain it.   But he so flies at that.  And it'd be crazy not to.
194,0:19:38,0:19:38,SPEAKER 4, You know.
195,0:19:39,0:19:40,SPEAKER 8, It be a rare.
196,0:19:41,0:19:42,BUFFETT, Are paying for it.
197,0:19:42,0:19:43,SPEAKER 9, I mean if I be anybody.
198,0:19:44,0:19:45,SPEAKER 1, Who's the state.
199,0:19:46,0:19:49,BUFFETT, Came in and less than zero because what they spent in.
200,0:19:50,0:19:50,SPEAKER 4, On that.  That's.
201,0:19:51,0:19:52,SPEAKER 8, Through a minute of that position.
202,0:19:53,0:19:54,SPEAKER 1, Let me know.
203,0:19:55,0:19:55,SPEAKER 4, But I've.
204,0:19:56,0:19:57,BUFFETT, I've never seen a case yet.
205,0:19:57,0:19:59,SPEAKER 7, It won't be the case for the mother of a young and  it's the residual.
206,0:20:02,0:20:04,BUFFETT, Bottom beneficiary that's paying.
207,0:20:05,0:20:06,SPEAKER 4, For your.
208,0:20:07,0:20:08,SPEAKER 7, Your membership and.
209,0:20:09,0:20:14,BUFFETT, It's a little hard to get used to paying that much money though.  When you live like Charlie.
210,0:20:15,0:20:17,SPEAKER 4, I have most of my.  Okay.
211,0:20:18,0:20:19,SPEAKER 1, We will go to.
212,0:20:20,0:20:22,SPEAKER 8, Section 11.
213,0:20:26,0:20:26,SPEAKER 1, Hello.
214,0:20:27,0:21:08,SPEAKER 2, My name is Humphrey Liu.  I'm from Charlottesville Virginia.  First I wanted to ask to wanted to add my thanks to you and.  Mr.  Munger and Mr.  Buffett and all Berkshire for throwing this grand event each year.  Looking at the global trend.  It increasingly does seem that zero mission vehicles may have finally reached the cusp of mass adoption.  Do you see any opportunities in this space either in specific vehicle manufacturers or in related technologies.
215,0:21:10,0:21:11,SPEAKER 8, Well I would say that.
216,0:21:12,0:21:13,SPEAKER 7, Charlie and.
217,0:21:14,0:21:16,BUFFETT, Longer felt that the.
218,0:21:17,0:21:19,SPEAKER 9, Auto industry is just too tough.
219,0:21:19,0:21:21,SPEAKER 1, You know.  The Ford Motor Company.
220,0:21:22,0:21:22,BUFFETT, I mean Henry Ford.
221,0:21:24,0:21:26,SPEAKER 4, Looked like he owned the world.
222,0:21:27,0:21:30,SPEAKER 1, With the model.  He and then.
223,0:21:31,0:21:31,SPEAKER 5, And.
224,0:21:32,0:21:35,BUFFETT, He brought down the price dramatically.  He took up wages dramatically.
225,0:21:36,0:21:36,SPEAKER 1, He was.
226,0:21:37,0:21:40,SPEAKER 7, He might have been with a different personality.
227,0:21:44,0:21:45,SPEAKER 1, Some different views.
228,0:21:46,0:21:48,BUFFETT, I'd been like to present the United States.
229,0:21:48,0:21:57,SPEAKER 7, I mean there's there's a good book that came up.  I don't know that recently that.  Total about the story of.  Tells a little about Nebraska in terms of it.  But Henry Ford and.
230,0:21:58,0:21:58,SPEAKER 1, And.
231,0:22:00,0:22:01,SPEAKER 7, Thomas Edison joining up.
232,0:22:02,0:22:05,SPEAKER 1, But.  Maybe a year or two.  It's.
233,0:22:05,0:22:05,SPEAKER 2, If you're interested.
234,0:22:07,0:22:08,SPEAKER 9, You ought to read that book.
235,0:22:09,0:22:10,SPEAKER 1, Henry Ford did that.
236,0:22:10,0:22:10,SPEAKER 5, And.
237,0:22:11,0:22:12,SPEAKER 4, You know.
238,0:22:12,0:22:12,SPEAKER 2, And.  20 years later.  That.
239,0:22:15,0:22:17,SPEAKER 7, They were losing money and.
240,0:22:17,0:22:18,SPEAKER 8, They had a guy with.
241,0:22:18,0:22:20,SPEAKER 1, Gun in his pocket.
242,0:22:20,0:22:20,SPEAKER 7, I think Harry Bennett.
243,0:22:21,0:22:21,SPEAKER 5, You know.
244,0:22:22,0:22:24,BUFFETT, Was running the Ford Motor Company.
245,0:22:24,0:22:26,SPEAKER 1, It was.  Honest way.
246,0:22:26,0:22:27,SPEAKER 6, To the junk.
247,0:22:27,0:22:29,SPEAKER 7, He won the whiskers came in.
248,0:22:30,0:22:33,BUFFETT, Henry Ford the second Hank the deuce as I call him.
249,0:22:33,0:22:34,SPEAKER 1, Brought in Texas or.  And then.
250,0:22:35,0:22:36,BUFFETT, My friend or J.
251,0:22:36,0:22:37,SPEAKER 7, McLearn a few people.
252,0:22:38,0:22:41,SPEAKER 1, It's just.  It.  I.
253,0:22:42,0:22:43,SPEAKER 8, I read.
254,0:22:44,0:22:45,SPEAKER 1, It's reading the other day.
255,0:22:45,0:22:48,BUFFETT, Actually the 1932 annual report of General Motors.
256,0:22:49,0:22:50,SPEAKER 1, It's one of.
257,0:22:50,0:22:51,SPEAKER 9, The best annual reports of.
258,0:22:51,0:22:53,SPEAKER 1, I read it.  Totally honest.
259,0:22:54,0:22:54,SPEAKER 4, You know.
260,0:22:54,0:22:58,BUFFETT," Assessment of exactly where they were.  They had 19,000 dealers. "
261,0:22:59,0:23:01,SPEAKER 9, Population as I mentioned earlier.
262,0:23:01,0:23:03,SPEAKER 7, About 120 million or so.
263,0:23:04,0:23:06,SPEAKER 9, Now with 330 million people.
264,0:23:06,0:23:10,BUFFETT, All brands in the United States have like 18 thousand dealers or something.
265,0:23:11,0:23:12,SPEAKER 8, It's just a business.
266,0:23:12,0:23:16,SPEAKER 1, Where you've got a lot of worldwide competitors.  They're not going to go away.
267,0:23:18,0:23:19,SPEAKER 8, They look like.
268,0:23:20,0:23:22,BUFFETT, Looks like there are winners at any given time.
269,0:23:23,0:23:23,SPEAKER 8, But it doesn't.
270,0:23:24,0:23:25,SPEAKER 1, Get to a permanent place.
271,0:23:26,0:23:32,SPEAKER 7, Although as I mentioned I would say Ferrari is in a special place.  But I only saw up in there.
272,0:23:32,0:23:34,SPEAKER 1, Twelve thousand cars.  A year.
273,0:23:36,0:23:37,SPEAKER 1, U.  S.  last year.
274,0:23:38,0:23:39,SPEAKER 7, I think there were 14 million something.
275,0:23:42,0:23:45,SPEAKER 1, It's not a business where.
276,0:23:45,0:23:47,SPEAKER 8, We find it fascinating to be in.
277,0:23:47,0:23:48,BUFFETT, We like our dealership operation.
278,0:23:50,0:23:56,SPEAKER 7, But I don't think I can tell you what the auto industry will look at.  Look like five or ten years now.  I do think that you're right.
279,0:24:00,0:24:06,SPEAKER 7, You will see a change in the vehicles but.  You won't see anybody that owns the market because they change the vehicle.
280,0:24:07,0:24:07,SPEAKER 1, Charlie.
281,0:24:08,0:24:17,SPEAKER 3, Well electric vehicles.  Coming big time.  And that's a very interesting development.  At the moment.
282,0:24:19,0:24:27,SPEAKER 3, Imposing.  Huge capital costs and you.  And  I don't like you capital costs and you.  And  we're subsidizing in the United States and we're actually doing it right putting in a.
283,0:24:33,0:24:34,SPEAKER 4, Pro labor time.
284,0:24:36,0:24:38,BUFFETT, Somebody to politics like you can't believe to.
285,0:24:40,0:24:42,SPEAKER 8, It's it's going to be with us.  We're not going to quit.
286,0:24:42,0:24:46,BUFFETT, What I mean cars and American public has a lot of.
287,0:24:46,0:24:46,SPEAKER 1, With them.
288,0:24:49,0:24:51,SPEAKER 1, I.  Think I know.
289,0:24:52,0:25:00,SPEAKER 7, Where Apple's going to be in five or ten years and I don't know what.  The car companies are in five or ten years.  And I may be wrong but that's.
290,0:25:01,0:25:04,SPEAKER 1, We.  Charlie.
291,0:25:05,0:25:06,SPEAKER 7, Follow the auto business.
292,0:25:08,0:25:09,SPEAKER 5, Intense interest.
293,0:25:09,0:25:10,SPEAKER 1, Charlie's firm.
294,0:25:11,0:25:15,BUFFETT, Was the specialist in general motors on the Pacific Coast stock exchange and that was.
295,0:25:15,0:25:16,SPEAKER 1, That was a franchise.
296,0:25:17,0:25:17,SPEAKER 9, Wouldn't it try.
297,0:25:17,0:25:21,SPEAKER 3, Yeah we get by working very high.  I mean it might be a minor or a minor.
298,0:25:22,0:25:23,SPEAKER 1, What's the  minor at the time.  Was it.  Was it.
299,0:25:30,0:25:32,SPEAKER 9, Well I was pretty minor.
